"deviceid","imei","devicetime","servertime","retardo","lat","lon","satelites","ignicion","bateria","alimentacion","operador","cellId","rssi_celular"
1077,351580051706832,1634856631,1634856637,6,-32.6602383,-71.1126616,17,0,9.967,27.858,73002,8207071,5
1077,351580051706832,1634856635,1634856640,5,-32.6601933,-71.1126683,17,0,9.966,28.107,73002,8207071,5
1077,351580051706832,1634856637,1634856640,3,-32.6601183,-71.1126950,17,0,9.971,28.086,73002,8207071,5
1077,351580051706832,1634856640,1634856645,5,-32.6599950,-71.1128200,17,0,9.971,28.103,73002,8207071,5
1077,351580051706832,1634856644,1634856650,6,-32.6599016,-71.1131083,17,0,9.971,28.097,73002,8207071,5
1077,351580051706832,1634856649,1634856655,6,-32.6599133,-71.1135316,17,0,9.970,28.095,73002,8207071,5
1077,351580051706832,1634856653,1634856660,7,-32.6600866,-71.1138900,17,0,9.974,28.130,73002,8207071,5
1077,351580051706832,1634856662,1634856673,11,-32.6607866,-71.1143716,15,0,9.968,28.081,73002,8207071,3
1077,351580051706832,1634856666,1634856673,7,-32.6611500,-71.1145066,16,0,9.971,28.036,73002,8207071,3
1077,351580051706832,1634856668,1634856673,5,-32.6612850,-71.1145716,15,0,9.973,28.065,73002,8207071,3
1077,351580051706832,1634856672,1634856678,6,-32.6615350,-71.1147450,15,0,9.970,28.093,73002,8207071,3
1077,351580051706832,1634856675,1634856684,9,-32.6616733,-71.1149633,15,0,9.970,28.116,73002,8207071,3
1077,351580051706832,1634856678,1634856684,6,-32.6616933,-71.1152050,15,0,9.979,28.117,73002,8207071,3
1077,351580051706832,1634856681,1634856689,8,-32.6615483,-71.1153900,15,0,9.973,28.102,73002,8207071,3
1077,351580051706832,1634856685,1634856689,4,-32.6612216,-71.1154033,15,0,9.966,28.102,73002,8207071,3
1077,351580051706832,1634856698,1634856707,9,-32.6601333,-71.1150166,16,0,9.972,28.105,73002,8207071,4
1077,351580051706832,1634856699,1634856707,8,-32.6600383,-71.1149833,16,0,9.976,28.037,73002,8207071,4
1077,351580051706832,1634856700,1634856707,7,-32.6600066,-71.1149783,16,0,9.967,28.009,73002,8207071,4
1077,351580051706832,1634856705,1634856712,7,-32.6599083,-71.1150066,16,0,9.972,28.123,73002,8207071,4
1077,351580051706832,1634856707,1634856712,5,-32.6598666,-71.1150650,16,0,9.978,28.125,73002,8207071,4
1077,351580051706832,1634856710,1634856717,7,-32.6598683,-71.1151583,16,0,9.965,28.125,73002,8207071,4
1077,351580051706832,1634856712,1634856717,5,-32.6599216,-71.1152416,16,0,9.978,28.110,73002,8207071,4
1077,351580051706832,1634856717,1634856722,5,-32.6601616,-71.1153833,16,0,9.975,28.119,73002,8207071,4
1077,351580051706832,1634856719,1634856722,3,-32.6602966,-71.1154600,16,0,9.968,28.088,73002,8207071,4
1077,351580051706832,1634856722,1634856727,5,-32.6605366,-71.1155833,15,0,9.970,28.095,73002,8207071,2
1077,351580051706832,1634856741,1634856747,6,-32.6622333,-71.1164750,15,0,9.970,28.098,73002,8207071,1
1077,351580051706832,1634856748,1634856773,25,-32.6626666,-71.1169783,14,0,9.970,28.152,73002,8207071,1
1077,351580051706832,1634856754,1634856773,19,-32.6627333,-71.1175650,14,0,9.966,28.149,73002,2541,2
1077,351580051706832,1634856765,1634856773,8,-32.6623850,-71.1185483,14,0,9.978,28.125,73002,2541,2
1077,351580051706832,1634856768,1634856778,10,-32.6622816,-71.1187200,14,0,9.977,27.978,73002,2541,2
1077,351580051706832,1634856769,1634856778,9,-32.6622433,-71.1187383,14,0,9.980,28.073,73002,2541,2
1077,351580051706832,1634856770,1634856778,8,-32.6622150,-71.1187483,14,0,9.974,28.107,73002,2541,2
1077,351580051706832,1634856780,1634856790,10,-32.6620016,-71.1187533,15,0,9.974,28.100,73002,2541,2
1077,351580051706832,1634856783,1634856790,7,-32.6618700,-71.1186783,15,0,9.969,28.124,73002,2541,3
1077,351580051706832,1634856785,1634856790,5,-32.6617550,-71.1186100,14,0,9.971,28.082,73002,2541,3
1077,351580051706832,1634856788,1634856794,6,-32.6615483,-71.1184683,15,0,9.971,28.126,73002,2541,3
1077,351580051706832,1634856792,1634856797,5,-32.6612250,-71.1182366,15,0,9.976,28.141,73002,2541,3
1077,351580051706832,1634856795,1634856797,2,-32.6609883,-71.1180633,15,0,9.974,28.116,73002,2541,3
1077,351580051706832,1634856796,1634856802,6,-32.6609283,-71.1180266,15,0,9.976,28.118,73002,2541,3
1077,351580051706832,1634856797,1634856802,5,-32.6608800,-71.1180150,15,0,9.968,28.057,73002,2541,3
1077,351580051706832,1634856798,1634856802,4,-32.6608466,-71.1180233,15,0,9.971,28.090,73002,2541,3
1077,351580051706832,1634856800,1634856805,5,-32.6608033,-71.1181233,15,0,9.973,28.087,73002,2541,3
1077,351580051706832,1634856803,1634856809,6,-32.6608183,-71.1182533,15,0,9.974,28.088,73002,2541,3
1077,351580051706832,1634856806,1634856809,3,-32.6608633,-71.1183000,15,0,9.969,28.128,73002,2541,3
1077,351580051706832,1634856811,1634856830,19,-32.6610000,-71.1183833,15,0,9.973,28.109,73002,2541,3
1077,351580051706832,1634856813,1634856830,17,-32.6610133,-71.1184866,14,0,9.971,28.038,73002,2541,3
1077,351580051706832,1634856817,1634856830,13,-32.6610416,-71.1186866,15,0,9.972,28.038,73002,2541,3
1077,351580051706832,1634856818,1634856835,17,-32.6610433,-71.1187050,16,0,9.973,28.055,73002,2541,3
1077,351580051706832,1634856924,1634856931,7,-32.6610700,-71.1187516,16,0,9.972,28.142,73002,2541,3
1077,351580051706832,1634856926,1634856931,5,-32.6610900,-71.1188266,17,0,9.967,28.124,73002,2541,3
1077,351580051706832,1634856929,1634856937,8,-32.6611333,-71.1190016,17,0,9.970,28.162,73002,2541,3
1077,351580051706832,1634856931,1634856937,6,-32.6611783,-71.1191500,16,0,9.979,28.119,73002,2541,3
1077,351580051706832,1634856934,1634856942,8,-32.6612950,-71.1194616,17,0,9.973,28.142,73002,2541,2
1077,351580051706832,1634856935,1634856942,7,-32.6613266,-71.1195100,16,0,9.972,27.769,73002,2541,2
1077,351580051706832,1634856937,1634856942,5,-32.6613583,-71.1195550,16,0,9.976,27.996,73002,2541,2
1077,351580051706832,1634856942,1634856946,4,-32.6614116,-71.1195783,16,0,9.979,28.129,73002,2541,2
1077,351580051706832,1634856944,1634856950,6,-32.6614733,-71.1195533,16,0,9.979,28.043,73002,2541,2
1077,351580051706832,1634856946,1634856950,4,-32.6615266,-71.1194750,17,0,9.977,28.107,73002,2541,2
1077,351580051706832,1634856959,1634856967,8,-32.6619566,-71.1188766,15,0,9.970,28.102,73002,2541,2
1077,351580051706832,1634856964,1634856967,3,-32.6621850,-71.1185600,15,0,9.977,27.774,73002,2541,3
1077,351580051706832,1634856968,1634856973,5,-32.6623500,-71.1182300,15,0,9.974,28.104,73002,2541,3
1077,351580051706832,1634856973,1634856978,5,-32.6625150,-71.1178116,15,0,9.978,28.099,73002,2541,3
1077,351580051706832,1634856978,1634856983,5,-32.6625966,-71.1173200,15,0,9.976,28.125,73002,2541,3
1077,351580051706832,1634856983,1634856989,6,-32.6624216,-71.1168850,15,0,9.970,28.080,73002,2541,3
1077,351580051706832,1634856999,1634857007,8,-32.6613016,-71.1161950,15,0,9.974,28.131,73002,2541,3
1077,351580051706832,1634857013,1634857021,8,-32.6601483,-71.1156316,17,0,9.974,28.143,73002,2541,3
1077,351580051706832,1634857021,1634857026,5,-32.6596366,-71.1153350,16,0,9.976,28.130,73002,2541,4
1077,351580051706832,1634857024,1634857030,6,-32.6594933,-71.1151966,17,0,9.974,28.099,73002,2541,4
1077,351580051706832,1634857026,1634857030,4,-32.6594666,-71.1150900,17,0,9.978,28.009,73002,2541,4
1077,351580051706832,1634857027,1634857030,3,-32.6594700,-71.1150583,17,0,9.975,27.814,73002,2541,4
1077,351580051706832,1634857028,1634857034,6,-32.6594733,-71.1150399,17,0,9.975,27.908,73002,2541,4
1077,351580051706832,1634857032,1634857039,7,-32.6594883,-71.1149733,17,0,9.978,28.121,73002,2541,4
1077,351580051706832,1634857034,1634857039,5,-32.6595266,-71.1149150,17,0,9.984,28.136,73002,2541,4
1077,351580051706832,1634857037,1634857043,6,-32.6596516,-71.1148350,16,0,9.975,28.140,73002,2541,4
1077,351580051706832,1634857042,1634857048,6,-32.6600016,-71.1147900,16,0,9.977,28.121,73002,2541,4
1077,351580051706832,1634857044,1634857048,4,-32.6601583,-71.1148350,17,0,9.978,28.124,73002,2541,4
1077,351580051706832,1634857057,1634857068,11,-32.6612133,-71.1151983,16,0,9.976,28.129,73002,2541,3
1077,351580051706832,1634857062,1634857068,6,-32.6614616,-71.1151716,16,0,9.979,28.148,73002,2541,3
1077,351580051706832,1634857064,1634857068,4,-32.6615150,-71.1150483,16,0,9.979,28.161,73002,2541,3
1077,351580051706832,1634857065,1634857071,6,-32.6614966,-71.1149800,16,0,9.975,28.136,73002,2541,3
1077,351580051706832,1634857068,1634857071,3,-32.6613616,-71.1148200,16,0,9.976,28.119,73002,2541,3
1077,351580051706832,1634857079,1634857089,10,-32.6606733,-71.1145366,16,0,9.977,28.171,73002,2541,3
1077,351580051706832,1634857085,1634857089,4,-32.6602433,-71.1142816,16,0,9.981,28.150,73002,2541,4
1077,351580051706832,1634857092,1634857100,8,-32.6598000,-71.1137566,18,0,9.980,28.136,73002,2541,4
1077,351580051706832,1634857097,1634857100,3,-32.6597233,-71.1132416,18,0,9.980,28.141,73002,2541,4
1077,351580051706832,1634857104,1634857113,9,-32.6599483,-71.1125983,17,0,9.973,28.109,73002,2541,4
1077,351580051706832,1634857106,1634857113,7,-32.6600866,-71.1125250,17,0,9.981,28.150,73002,2541,4
1077,351580051706832,1634857117,1634857124,7,-32.6609066,-71.1124883,17,0,9.981,27.993,73002,2541,5
1077,351580051706832,1634857119,1634857124,5,-32.6610083,-71.1124733,18,0,9.977,28.027,73002,2541,5
1077,351580051706832,1634857120,1634857124,4,-32.6610383,-71.1124683,18,0,9.982,28.066,73002,2541,5
1077,351580051706832,1634857121,1634857124,3,-32.6610583,-71.1124666,18,0,9.982,27.950,73002,2541,5
1077,351580051706832,1634857126,1634857135,9,-32.6611100,-71.1124566,17,0,9.983,28.139,73002,2541,5
1077,351580051706832,1634857133,1634857141,8,-32.6613183,-71.1124116,18,0,9.977,28.022,73002,2541,5
1077,351580051706832,1634857134,1634857141,7,-32.6613283,-71.1124100,18,0,9.980,27.959,73002,2541,5

